0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Turkic_Probability,Prediction
China_AmurRiver_N:NE16_noUDG,0.022765,-0.445817,0.082212,-0.062016,-0.052933,-0.039881,0.012221,0.007154,0.007772,0.01057,-0.046443,0.002997,0.000892,0.025323,0.00285,0.001326,0.001304,0.008235,0.006913,0.021885,-0.003619,-0.020403,-0.031428,-0.007109,-0.024549,0.0019172782,Not Turkic
China_AmurRiver_N:NE19_noUDG,0.01935,-0.454957,0.083344,-0.053295,-0.053241,-0.044344,0.015041,0.014999,0.012271,0.019499,-0.045306,0.003747,0.0,0.013212,-0.004072,-0.009679,-0.007302,-0.001647,0.012444,0.017133,0.000998,-0.032892,-0.017994,0.000723,-0.011975,0.00277006,Not Turkic
China_AmurRiver_N:NE2_noUDG,0.025041,-0.441755,0.067505,-0.060401,-0.030159,-0.044344,0.003055,0.004154,-0.001432,0.01221,-0.044494,-0.00015,-0.008771,0.006331,-0.008415,-0.00305,0.001043,0.008235,0.019357,0.008879,0.004243,-0.029429,-0.016392,0.004097,-0.018082,0.0026117156,Not Turkic
China_AmurRiver_N:NE22_noUDG,0.022765,-0.451911,0.082212,-0.04522,-0.072321,-0.058846,0.014336,0.016384,0.007363,0.024966,-0.030204,-0.012889,0.003271,0.006468,-0.001357,-0.020154,0.001825,-0.000127,0.017849,0.029639,-0.009733,-0.032026,-0.029333,-0.006868,-0.01437,6.867107e-05,Not Turkic
China_AmurRiver_N:NE29_noUDG,0.01935,-0.44988,0.083721,-0.043282,-0.048932,-0.046017,0.00235,0.007154,0.005318,0.023691,-0.0544,0.010641,-0.005649,0.015276,-0.005022,-0.005569,-0.001565,-0.001014,0.01169,0.016883,0.010107,-0.023494,-0.026622,0.005543,-0.008382,0.0007047086,Not Turkic
China_AmurRiver_N:NE39_noUDG,0.017073,-0.451911,0.073916,-0.052649,-0.044008,-0.051874,0.013866,0.00923,0.001841,0.014943,-0.049528,-0.001649,0.006095,0.013625,-0.00095,-0.007558,-0.009127,-0.004434,0.007542,0.020885,-0.000499,-0.02572,-0.01442,-0.003374,-0.023351,0.004876225,Not Turkic
China_AmurRiver_N:NE49_noUDG,0.029594,-0.466128,0.076178,-0.052326,-0.039392,-0.036256,0.005875,0.015692,0.010022,0.011116,-0.042221,0.002248,-0.008028,0.020506,-0.0076,-0.012331,-0.00678,0.019383,0.022751,0.007128,0.016845,-0.015086,-0.028347,-0.003374,-0.01892,0.0002504985,Not Turkic
China_AmurRiver_N:NE9_noUDG,0.021626,-0.46105,0.090886,-0.03876,-0.073552,-0.068886,0.010105,0.014076,0.008999,0.014579,-0.031666,-0.002098,-0.005946,0.002477,-0.000814,-0.005171,-0.004042,0.006334,0.018352,0.02001,-0.010357,-0.033634,-0.036481,-0.002651,-0.009939,0.0010983542,Not Turkic
China_AmurRiver_Paleolithic:NE20_noUDG,-0.044391,-0.267084,-0.092017,0.066861,0.024004,-0.016455,-0.004935,-0.001385,0.041518,0.023326,0.000974,-0.002398,0.005798,-0.006744,-0.004343,-0.011933,0.012256,-0.003421,0.003771,0.025137,0.0,0.011129,-0.003204,-0.003012,0.002874,3.4053812e-07,Not Turkic
China_AR_EN:WQM4_noUDG,0.009106,-0.465112,0.10484,-0.033915,-0.087093,-0.070559,0.013631,0.022153,0.013908,0.007107,-0.020623,0.005095,0.00223,-0.004404,0.001357,0.006099,-0.011474,0.007601,0.013575,0.026388,-0.001248,-0.022752,-0.01479,-0.009278,-0.008143,0.005015806,Not Turkic
China_AR_EN:ZLNR-2_noUDG,0.027318,-0.450895,0.087869,-0.039083,-0.080323,-0.046575,0.018566,0.031614,0.016566,0.022415,-0.019162,0.014087,0.009812,0.000963,-0.001629,0.01074,0.010691,-0.0019,0.00817,0.017633,-0.016845,-0.018919,-0.021322,-0.002169,-0.008861,0.016018022,Not Turkic
China_Fujian_Qihe_Epipaleolithic:Qihe3,-0.001138,-0.389963,-0.048649,-0.020026,0.090478,0.035977,-0.0047,-0.009,-0.012476,-0.007107,0.014777,0.000749,-0.009068,0.013212,0.004479,-0.006497,-0.004303,0.001014,-0.003897,-0.007003,0.015348,0.001484,-0.005916,-0.014339,-0.015807,5.5514266e-07,Not Turkic
China_Guangxi_Balong_Jin_NorthernAndSouthernDynasties:BalongKD10,0.020488,-0.433631,-0.044877,-0.057494,0.130486,0.068328,-0.0047,-0.004615,-0.017589,-0.013668,0.028093,0.001798,0.000743,-0.003028,0.002172,0.001326,0.007432,-0.002027,0.000126,-0.016633,0.012852,0.012984,0.012448,-0.00253,0.000599,1.4114421e-08,Not Turkic
China_Guangxi_Banda_NorthernAndSouthernDynasties_Sui_Tang:BandaKD11,0.017073,-0.439724,-0.048649,-0.071383,0.127101,0.062193,-0.00235,-0.008077,-0.02802,-0.008383,0.011042,-0.00045,-0.004757,-0.000138,0.00285,0.001061,-0.004172,-0.002787,0.004148,-0.013131,0.007612,0.008656,0.015036,-0.000723,0.003952,1.1703327e-06,Not Turkic
China_Guangxi_Baojianshan_N:Baojianshan5_M1,-0.005691,-0.351373,-0.06939,0.0,0.101865,0.034582,-0.00705,-0.006923,0.009408,-0.000547,0.041571,0.005245,0.001784,-0.011285,-0.002172,0.005436,0.001434,0.005448,-0.002765,0.006628,-0.002745,0.012736,-0.006162,0.001084,0.01413,2.3659716e-08,Not Turkic
China_Guangxi_Cenxun_Sui_Tang:CenxunKP07,0.013659,-0.432616,-0.034318,-0.053295,0.130486,0.085619,-0.011281,-0.002077,-0.024338,-0.010387,0.028256,-0.002997,0.003419,0.000688,0.019815,0.006232,0.001956,-0.006208,0.002137,-0.003502,0.027701,0.005564,0.023294,-0.003615,0.008023,1.0842519e-08,Not Turkic
China_Guangxi_Cenxun_Sui_Tang:CenxunKP13,0.003415,-0.426522,-0.041483,-0.05491,0.140334,0.058009,0.004465,-0.009692,-0.011862,-0.01057,0.029068,-0.004796,-0.001933,-0.00812,0.003936,-0.000265,0.02034,-0.012796,-0.001634,-0.022761,0.004617,0.001113,0.014666,0.007832,0.015927,3.8329243e-11,Not Turkic
China_Guangxi_Dushan_N:Dushan4_1,0.0,-0.386917,-0.063356,-0.023902,0.116329,0.049085,-0.0047,-0.014076,-0.00225,-0.012939,0.036375,0.004496,-0.003568,-0.003165,-0.003664,0.008353,0.005998,0.006081,-0.004902,-0.003001,0.001996,0.000247,0.0,-0.002048,0.011137,7.6653805e-08,Not Turkic
China_Guangxi_Huaqiao_Ming:HuaqiaoNL26,0.015935,-0.438709,-0.026021,-0.067507,0.097249,0.045459,0.00047,-0.008538,-0.018203,-0.013121,-0.025008,-0.008542,0.003717,-0.011147,-0.003257,-0.004243,0.001825,-0.003041,-0.01081,-0.019134,0.019216,0.00779,0.017501,0.004338,0.010538,1.7451226e-05,Not Turkic
China_Guangxi_Huatuyan_Ming:HuatuyanNL02,0.010244,-0.4316,-0.031678,-0.053941,0.108943,0.05271,-0.007755,-0.012923,-0.014521,-0.009476,-0.017863,-0.003147,0.008028,-0.004266,0.007465,0.003845,0.004563,0.000253,-0.011313,-0.01138,0.019715,0.008532,0.022554,0.000964,0.014609,2.4771643e-05,Not Turkic
China_Guangxi_Huatuyan_Ming.SG:HuatuyanNL06,0.014797,-0.433631,-0.032809,-0.064277,0.109867,0.0502,0.00188,-0.005307,-0.015339,-0.013303,-0.015589,0.005095,0.007136,-0.011423,0.006786,0.001591,0.003651,-0.005448,-0.003017,-0.018259,0.004991,0.006306,0.011339,0.008796,0.00946,4.7896196e-05,Not Turkic
China_Guangxi_Huatuyan_Ming.SG:HuatuyanNL18,0.012521,-0.425507,-0.031678,-0.057171,0.101557,0.047133,-0.005875,-0.005769,-0.01943,-0.007107,-0.015102,-0.001499,0.004311,-0.007707,-0.004207,0.00716,-0.007432,0.002787,0.00264,-0.011881,0.030821,0.003339,0.017748,0.003133,0.013292,8.653288e-05,Not Turkic
China_Guangxi_Huatuyan_Ming.SG:HuatuyanNL21,0.009106,-0.436678,-0.030924,-0.0646,0.108943,0.051037,0.003055,-0.007384,-0.006136,-0.008747,-0.020786,-0.006444,0.010704,-0.00867,-0.00475,-0.005171,0.003651,-0.002914,-0.010433,-0.013381,0.018842,0.008037,0.020459,0.001325,0.013771,9.277575e-06,Not Turkic
China_Guangxi_Lada_NorthernAndSouthernDynasties_Sui_Tang:LadaKH01,0.007968,-0.436678,-0.044877,-0.05814,0.138795,0.054941,0.00094,-0.01223,-0.019634,-0.01713,0.024683,-0.000599,-0.003122,-0.001927,-0.000679,-0.000133,-0.001173,-0.001267,0.007039,-0.016633,0.01697,0.004946,0.011955,0.000602,0.001437,5.092191e-08,Not Turkic
China_Guangxi_Layi_NorthernAndSouthernDynasties:LayiKD01,0.018212,-0.425507,-0.041483,-0.056848,0.131101,0.061356,0.00329,-0.022614,-0.020657,-0.007107,0.012829,0.015137,-0.002379,-0.000963,0.013572,0.008884,-0.006258,-0.003547,0.002137,-0.013632,0.025206,-0.000124,0.007888,0.006145,0.007544,6.833508e-09,Not Turkic
China_Guangxi_Longlin_Epipaleolithic:Longlin_1,0.0,-0.331063,-0.067505,0.020672,0.055087,0.018965,0.003525,-0.01823,0.023725,0.015126,0.00682,0.018284,0.007433,0.007432,-0.004479,-0.008353,0.01004,0.006334,-0.007542,0.023011,-0.004991,0.01929,-0.01405,-0.00253,0.01449,6.076945e-08,Not Turkic
China_Guangxi_Qinchang_NorthernAndSouthernDynasties:QinchangKD14,0.005691,-0.406212,-0.032809,-0.068799,0.137564,0.07028,-0.008225,0.000923,-0.007363,-0.021504,0.012666,0.001499,-0.002081,-0.00578,0.010858,-0.00305,0.005737,-0.003674,-0.006913,-0.003252,0.010981,0.001484,0.017748,0.003615,-0.001317,2.1773626e-07,Not Turkic
China_Guangxi_Shenxian_Sui_Tang:ShenxianKP09,0.010244,-0.42246,-0.046009,-0.04845,0.134487,0.060519,-0.0094,-0.013846,-0.020861,-0.010752,0.016401,0.007943,0.001189,-0.004542,0.004207,0.006099,-0.002086,-0.009248,-0.003771,-0.013882,0.016346,0.01014,0.019596,-0.004097,0.002275,3.539193e-08,Not Turkic
China_Guangxi_Yiyang_NorthernAndSouthernDynasties_Sui_Tang:YiyangKP17,0.015935,-0.430584,-0.038089,-0.05814,0.123408,0.073627,-0.002585,-0.010153,-0.023316,-0.006925,0.0177,0.001049,-0.003419,-0.002615,0.005157,0.009149,-0.004433,0.002787,0.003897,-0.003001,0.014974,0.003833,0.007765,-0.002169,0.000958,6.181213e-06,Not Turkic
China_HMMH_MN:HMF32_noUDG,0.022765,-0.441755,0.072407,-0.033915,-0.057549,-0.053826,0.015746,0.020768,0.020452,0.017859,-0.050016,0.00045,-0.000297,0.00055,-0.010179,0.006364,0.008866,0.002534,0.004525,0.016508,-0.012603,-0.009521,-0.026005,-0.00723,0.006586,0.013140665,Not Turkic
China_Miaozigou_MN:MZGM10-1_noUDG,0.020488,-0.454957,0.030547,-0.064277,0.009848,0.010877,0.00752,-0.000923,-0.014317,0.016583,-0.075998,-0.016485,0.019029,-0.013349,-0.004343,0.006762,0.00691,-0.003167,-0.020992,-0.00025,-0.013351,0.026833,0.015159,0.002651,0.026105,0.0039176135,Not Turkic
China_NEastAsia_Coastal_EN_o:Xiaogao_noUDG,0.004553,-0.44074,0.025644,-0.045866,0.011694,-0.00251,-0.00235,0.000692,0.003068,0.01221,-0.075023,-0.010041,0.009068,-0.004266,-0.008958,0.00411,0.002999,-0.000887,0.003017,-0.007879,0.018218,-0.004204,0.000739,0.002651,-0.007784,0.004106888,Not Turkic
China_NEastAsia_Coastal_EN:Bianbian_noUDG,0.015935,-0.446833,0.025644,-0.052972,0.025543,-0.002231,0.00235,-0.001846,-0.001841,0.003827,-0.07616,-0.007643,0.006541,-0.011147,-0.013979,-0.001193,0.006258,0.006841,0.008045,0.002376,0.023583,-0.003091,-0.0053,-0.005422,-0.010538,0.0011438738,Not Turkic
China_NEastAsia_Coastal_EN:BS,0.01935,-0.44074,0.036581,-0.065246,0.010156,0.002789,0.00987,0.001154,-0.0045,0.010752,-0.077784,-0.010491,0.008622,-0.006606,-0.006243,-0.004641,-0.002999,0.004561,0.000126,-0.004252,0.013476,0.007666,0.007641,-0.005422,-0.004191,0.011503939,Not Turkic
China_NEastAsia_Coastal_EN:XJS1309_M4_noUDG,0.01935,-0.438709,0.025644,-0.045866,0.013541,-0.005299,0.0047,0.009923,-0.008181,0.007289,-0.077459,-0.004346,0.020961,-0.004679,-0.006107,-0.01074,0.000261,0.001267,0.003771,0.005503,0.007112,0.009769,0.008134,-0.003133,0.000958,0.015037755,Not Turkic
China_NEastAsia_Coastal_EN:XJS1311_M16_noUDG,0.014797,-0.433631,0.021873,-0.0646,0.034776,0.0,0.001175,-0.000692,-0.006749,0.00492,-0.083955,-0.008393,0.006541,-0.001239,-0.008279,-0.002254,0.009518,0.006461,-0.004022,-0.005503,0.019216,-0.00507,-0.003204,-0.00012,-0.014609,0.0010224719,Not Turkic
China_SEastAsia_Coastal_EN:Qihe2_noUDG_d,0.004553,-0.371684,-0.058831,-0.017119,0.097557,0.039045,-0.00235,-0.001154,-0.0045,-0.007289,0.017051,-0.006444,-0.001189,-0.009083,0.001493,0.000265,0.004042,0.002027,0.013701,0.004502,0.015722,0.00136,0.0,-0.00723,-0.014849,5.5839855e-06,Not Turkic
China_SEastAsia_Coastal_Historic:L5694_noUDG,0.013659,-0.44988,-0.010182,-0.070091,0.077553,0.039324,-0.00611,-0.014307,-0.01718,-0.010023,-0.052939,-0.005545,0.00773,-0.006606,0.001493,-0.012596,-0.001695,0.002027,0.001508,-0.012506,0.012728,-0.003091,0.017255,-0.003133,-0.009221,0.0018267184,Not Turkic
China_SEastAsia_Coastal_LN:L5700_noUDG,0.007968,-0.428553,-0.039221,-0.054264,0.119099,0.048248,0.00188,-0.009692,-0.024134,-0.010934,0.012179,0.003297,0.00446,-0.00055,0.002172,0.001061,-0.003651,0.005828,0.003771,-0.005127,0.016845,-0.021639,0.008751,-0.00964,-0.02395,1.1670497e-05,Not Turkic
China_SEastAsia_Coastal_LN:L5705_noUDG,0.011382,-0.428553,-0.043369,-0.060401,0.129563,0.052989,-0.00094,-0.011999,-0.021884,-0.021868,0.024845,0.006444,0.001635,-0.006055,0.011943,0.003315,-0.002477,-0.00076,-0.000754,-0.023511,0.019715,-0.013725,0.011832,-0.010363,-0.027662,5.4445756e-08,Not Turkic
China_SEastAsia_Coastal_LN:L7415_noUDG,0.010244,-0.425507,-0.04186,-0.062985,0.126793,0.056336,-0.0094,-0.023076,-0.022702,-0.026242,0.036375,-0.003297,-0.002379,-0.002477,0.004207,0.009679,0.001043,-0.000633,0.003268,-0.00988,0.006613,-0.011005,0.00456,-0.011809,-0.032332,1.473636e-06,Not Turkic
China_SEastAsia_Island_EN:LD1,0.009106,-0.414336,-0.049403,-0.03553,0.110174,0.041834,-0.003995,-0.011076,-0.011862,-0.01385,0.032478,0.004796,-0.004757,0.003441,0.008007,0.004773,0.002217,0.003674,0.001006,-0.010505,0.00262,-0.019661,-0.001356,-0.011447,-0.035566,8.983505e-07,Not Turkic
China_SEastAsia_Island_EN:LD2,0.010244,-0.403165,-0.052797,-0.037145,0.113867,0.04016,-0.002585,-0.004384,-0.006954,-0.003827,0.041409,0.00045,-0.00892,0.00234,0.007465,0.011668,0.002738,0.005194,0.002263,-0.012756,0.004866,-0.008161,0.008751,-0.015424,-0.031015,3.044049e-07,Not Turkic
China_Shimao_LN:SM-SGDLM27_noUDG,0.018212,-0.44988,0.023381,-0.063308,0.026774,0.002231,0.006345,0.004384,-0.00859,0.016037,-0.093211,-0.010491,0.007582,-0.009771,-0.013165,0.001458,-0.001956,0.003801,-0.005656,-0.003001,0.010107,0.006059,0.00986,-0.003133,0.011256,0.008367539,Not Turkic
China_Shimao_LN:SM-SGDLM6_noUDG,0.018212,-0.450895,0.020742,-0.064277,0.027082,0.012271,0.00846,-0.002077,-0.003272,0.009294,-0.095322,-0.013038,0.008771,-0.00812,-0.006243,-0.008221,-0.001043,0.002787,-0.004777,0.002626,0.009234,0.01286,0.003081,0.010001,0.026584,0.0013442276,Not Turkic
China_Tianyuan:Tianyuan,-0.027318,-0.260991,-0.075424,0.071383,0.033545,-0.018407,-0.00799,-0.003,0.040291,0.021322,-0.006333,-0.005995,-0.003568,-0.00523,-0.000407,-0.000663,0.008084,0.002407,-0.001131,0.027263,-0.001747,0.008037,-0.008874,-0.010845,0.011256,1.3799023e-05,Not Turkic
China_Upper_YR_IA:DCZ-M21II_noUDG,0.030732,-0.447848,0.012445,-0.062985,0.035083,0.022311,0.00846,-0.003923,-0.003886,0.01057,-0.085741,-0.006294,0.018434,-0.003578,-0.011808,-0.003182,0.001304,0.002787,-0.004274,-0.010005,0.007861,0.011623,0.008627,-0.001325,0.005029,0.0040384345,Not Turkic
China_Upper_YR_IA:DCZ-M22IV_noUDG,0.023903,-0.436678,0.021119,-0.056202,0.022466,0.011435,0.001175,0.002308,-0.000818,0.01385,-0.082818,-0.010491,0.01115,-0.008533,-0.014929,-0.002917,0.004563,-0.000507,-0.006913,-0.003377,0.006988,0.00507,0.005423,0.002048,0.015208,0.0050168987,Not Turkic
China_Upper_YR_IA:DCZM17IV_noUDG,0.025041,-0.454957,0.000377,-0.067184,0.062781,0.0251,0.0047,0.000692,-0.011862,0.005285,-0.069989,-0.008243,0.013528,-0.012111,-0.008143,-0.001193,0.011213,0.001774,0.005405,-0.012131,0.004991,0.010758,0.005793,0.002289,0.010658,0.0027501609,Not Turkic
China_Upper_YR_LN_o:LJM14_noUDG,0.012521,-0.432616,0.02225,-0.046189,0.017849,-0.001673,0.004935,0.010846,0.006749,0.010023,-0.084442,-0.01169,0.015907,0.006468,-0.009093,-0.00358,-0.000522,-0.005574,-0.013324,0.004002,0.010981,0.013973,0.015283,0.002651,0.031135,0.0035830254,Not Turkic
China_Upper_YR_LN:JCKM1-1_noUDG,0.01935,-0.447848,0.020742,-0.05168,0.028005,0.000558,0.013396,0.013846,-0.000409,0.014761,-0.090126,-0.018134,0.009812,-0.005643,-0.010179,-0.006232,0.001825,-0.00038,-0.002891,0.001626,0.010232,0.017559,0.008997,0.008796,0.026225,0.0021939513,Not Turkic
China_Upper_YR_LN:LJM2_noUDG,0.020488,-0.444802,0.023004,-0.056848,0.022466,-0.006693,0.011516,0.004615,-0.001432,0.007107,-0.085416,-0.007044,0.011298,-0.006881,-0.008958,0.001061,-0.004694,-0.005701,-0.010684,-0.001876,-0.011105,0.012489,-0.004314,0.004579,0.025147,0.0041984925,Not Turkic
China_Upper_YR_LN:LJM3_noUDG,0.018212,-0.447848,0.016216,-0.053618,0.017849,-0.000558,0.00893,0.004154,-0.006136,0.009294,-0.097595,-0.009292,0.009812,-0.000826,-0.006243,-0.002121,-0.00352,-0.003421,-0.004022,-0.002501,0.002246,0.011747,0.010106,-0.003494,0.02371,0.004801472,Not Turkic
China_WLR_BA_o:91KLM2_noUDG,0.01935,-0.468159,0.095789,-0.039729,-0.088632,-0.0502,0.013161,0.026076,0.006954,0.02041,-0.039623,0.004496,-0.008325,0.021469,0.005429,-0.002387,-0.002868,-0.003547,0.013073,0.033266,-0.030197,-0.030542,-0.051641,-0.005663,-0.003832,0.0076075825,Not Turkic
China_WLR_BA:91KLH11_noUDG,0.026179,-0.441755,0.022627,-0.059432,0.020311,-0.006972,0.00235,0.015922,-0.001841,0.00328,-0.064306,-0.003897,0.011447,-0.003303,-0.007057,-0.000663,-0.000391,-0.006588,-0.003268,0.001626,-0.00025,0.002102,-0.002588,-0.00482,-0.012095,0.00981583,Not Turkic
China_WLR_BA:91KLH18_noUDG,0.022765,-0.453942,0.032809,-0.052972,0.020311,0.003904,-0.000705,-0.001846,-0.0045,0.008747,-0.066742,0.0,0.009812,-0.002615,-0.010315,-0.003845,0.010561,0.003801,-0.002137,-0.007504,0.009358,0.000247,0.00986,-0.000602,0.004191,0.009101507,Not Turkic
China_WLR_LN_o:EDM124_noUDG,0.018212,-0.447848,0.028661,-0.053941,0.047086,0.013945,0.00611,-0.006231,-0.007772,0.009476,-0.07616,-0.017534,0.022002,-0.020919,-0.015879,-0.002917,0.007171,0.010135,-0.010307,-0.02101,0.030072,-0.000618,-0.000986,0.007712,0.005868,2.7073154e-05,Not Turkic
China_WLR_LN:EDM139_noUDG,0.007968,-0.438709,0.006411,-0.063308,0.046778,0.018128,0.002115,0.004846,-0.021884,0.012028,-0.089801,-0.013788,0.007284,-0.001101,-0.003122,0.007558,0.008345,0.003801,-0.001634,-0.001626,0.020589,0.009274,0.010476,0.008314,0.008023,0.0057395445,Not Turkic
China_WLR_LN:EDM176_noUDG,0.01935,-0.446833,0.016593,-0.062662,0.037853,0.009482,0.00282,0.002308,-0.005113,0.009841,-0.081844,-0.005695,0.012785,-0.005643,-0.013029,0.001458,0.004042,0.003167,0.002263,-0.006878,0.018842,0.006306,0.014913,0.006748,-0.001437,0.006263147,Not Turkic
China_WLR_MN_o:BLSM45_noUDG,0.011382,-0.445817,0.053928,-0.051357,-0.009848,-0.019522,0.005405,0.007846,0.008999,0.007289,-0.072912,-0.004946,0.008474,-0.003028,-0.005836,-0.004906,-0.006519,0.007728,0.003394,0.006878,-0.006239,-0.004822,-0.014173,0.001205,-0.004071,0.020962866,Not Turkic
China_WLR_MN:BLSM27S_noUDG,0.021626,-0.436678,0.046009,-0.052326,-0.006463,-0.01255,0.00611,0.011538,0.002045,0.015126,-0.079246,-0.009591,0.008176,-0.00234,-0.011943,-0.000796,0.002086,0.003421,0.004525,0.008754,0.009358,-0.003462,-0.001972,-0.002169,0.00012,0.011379717,Not Turkic
China_Xinjian_IA_o1.SG:M820_noUDG.SG,0.08992,-0.06804,0.025644,0.052003,-0.044931,0.016176,-0.003055,-0.003461,-0.015544,-0.034625,-0.00682,0.009142,0.002081,-0.013487,0.024158,0.0118,-0.015907,-0.007728,0.001885,0.012631,-0.007986,-0.001978,0.011832,-0.010483,0.005149,0.0069761174,Not Turkic
China_Xinjian_IA_o2.SG:X3_noUDG.SG,0.050082,-0.308721,0.034695,-0.010013,-0.037545,-0.011156,-0.007755,0.022384,-0.017998,0.000364,-0.028743,-0.002098,-0.003717,-0.003991,-0.006786,-0.001193,0.007302,-0.006714,-0.005908,-0.003877,-0.015847,0.034005,0.007025,0.011929,0.0097,0.00010120123,Not Turkic
China_Xinjian_IA.SG:F004_noUDG.SG,0.064879,-0.186857,0.033564,0.034884,-0.054779,0.01004,0.002585,-0.000231,-0.021475,-0.025331,-0.035563,-0.007943,-0.000446,-0.017891,0.014115,-0.008486,-0.026859,-0.006208,0.000503,0.008379,-0.015972,0.004451,0.006039,0.001928,0.011496,0.106193274,Turkic
China_Xinjian_IA.SG:M010_noUDG.SG,0.067156,-0.188888,0.029793,0.030685,-0.033237,0.01255,0.00799,-0.005769,-0.013908,-0.014761,-0.029555,-0.009292,0.004608,-0.022157,0.009772,0.005967,-0.001173,0.006461,-0.001508,0.003377,-0.014225,0.003957,-0.000986,0.001687,0.000958,0.16840962,Turkic
China_Xinjian_IA.SG:M819_noUDG.SG,0.073985,-0.153345,0.035449,0.044897,-0.043085,0.016733,-0.004935,-0.004384,-0.019225,-0.026242,-0.024521,0.002548,-0.000743,-0.013625,0.017915,0.002917,0.00352,-0.002534,0.00905,0.006378,-0.013227,0.009769,0.004314,0.011929,-0.008143,0.086505175,Not Turkic
China_Xinjiang_Abusanteer_Historical:C4140,0.0774,-0.153345,0.056568,0.035853,-0.048317,-0.007251,0.005405,0.002538,-0.003886,-0.019135,-0.010393,0.003297,0.008622,-0.020643,0.005836,0.015646,0.011213,-0.001394,-0.008547,0.004127,-0.029698,0.001607,-0.009244,0.000602,-0.006227,0.045889445,Not Turkic
China_Xinjiang_Abusanteer_IA_oEastAsian:C4268.SG,0.088782,-0.046714,0.03017,0.050711,-0.045547,0.011435,0.005405,-0.003231,-0.031292,-0.023144,-0.01088,-0.001349,-0.004757,-0.031653,0.015336,0.014452,0.011735,-0.003674,-0.001634,0.002751,-0.021587,0.002473,-0.0053,0.01217,0.003353,0.046764005,Not Turkic
China_Xinjiang_Abusanteer_IA_oWestEurasian:C4131,0.101303,0.082258,-0.016593,0.048773,-0.049855,0.028726,0.00752,0.003461,-0.034974,-0.042279,0.007145,-0.004796,0.000446,-0.009771,0.017644,0.007425,-0.02373,0.004054,0.005531,-0.011506,-0.008735,-0.005935,0.000986,-0.006025,0.004311,0.045224905,Not Turkic
China_Xinjiang_Abusanteer_IA:C4127.SG,0.09675,-0.008124,0.014331,0.067507,-0.046778,0.026774,0.002585,-0.003,-0.03886,-0.050115,-0.003248,-0.001349,0.001487,-0.02546,0.02633,0.007823,-0.021383,-0.002787,-0.001131,-0.002876,-0.013102,-0.002102,0.012818,0.008796,0.000838,0.028532268,Not Turkic
China_Xinjiang_Abusanteer_IA:C4132.SG,0.095611,-0.010155,0.019987,0.058463,-0.044008,0.013945,-0.004935,-0.007846,-0.027815,-0.040092,-0.002923,0.003147,0.002379,-0.02202,0.02348,0.020021,0.007823,-0.005448,-0.003771,-0.005127,-0.009858,0.003339,-0.000863,0.007591,-0.003353,0.061400745,Not Turkic
China_Xinjiang_Abusanteer_IA:C4272.SG,0.097888,-0.015233,0.033187,0.068476,-0.042469,0.011992,0.00141,-0.001846,-0.021884,-0.0277,-0.006333,-0.001499,0.0,-0.021744,0.022937,0.008486,-0.010952,0.00228,0.007039,-0.001876,-0.013726,0.005812,0.012202,-0.005784,-0.007664,0.07843521,Not Turkic
China_Xinjiang_Abusanteer_IA:C4273.SG,0.100164,0.002031,0.013953,0.062662,-0.040007,0.016455,-0.00235,-0.001846,-0.020861,-0.030616,-0.002761,-0.009741,-0.001041,-0.01968,0.006786,0.002387,-0.009257,0.0,-0.011439,0.005628,-0.008859,0.000371,0.003821,0.00735,0.002036,0.029856868,Not Turkic
China_Xinjiang_Axile_IA:C3362,0.095611,-0.024373,0.036581,0.062985,-0.038469,0.017291,-0.00752,-0.005307,-0.026588,-0.031527,-0.003573,-0.005095,0.001784,-0.024084,0.021715,0.00716,-0.015385,-0.001267,0.001257,-0.007128,-0.015098,0.004822,0.005053,0.00012,0.001676,0.07898416,Not Turkic
